id;gen;sp;ssp;en;rec;cnt;loc;lat;lng;alt;type;url;file;file-name;time;date;Scientifique_name;Species;Number_recording;Nb_with_others;Nb_with_loc;Nb_with_cnt;order;family;genus
550060;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Mauricio Cuellar Ramirez (@Birding.travel);Colombia;Finca San Jorge, Morelia/Caquetá;1.4898;-75.6801;240;song;//xeno-canto.org/550060;https://xeno-canto.org/550060/download;XC550060-Hypocnemis peruviana.mp3;15:30;20/04/2020;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
504632;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Juha Honkala;Brazil;AM-354, Km 18, Careiro, Amazonas;-3.6273;-60.3896;40;female, male, song;//xeno-canto.org/504632;https://xeno-canto.org/504632/download;XC504632-LS110862 Peruvian Warbling Antbird duetting.mp3;17:30;25/03/2019;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
452940;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Jerome Fischer;Brazil;Reserva Natural Palmarí, Rio Javarí, AM;-4.2889;-70.2948;80;female, male, song;//xeno-canto.org/452940;https://xeno-canto.org/452940/download;XC452940-Peruvian Warbling Antbird, 190117-014.mp3;16:30;17/01/2019;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
437248;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Jerome Fischer;Brazil;Reserva Natural Palmarí, Rio Javarí, AM;-4.2889;-70.2948;80;call;//xeno-canto.org/437248;https://xeno-canto.org/437248/download;XC437248-Peruvian Warbling Antbird, call, Pico do Caboclo, 180922-002.mp3;10:00;22/09/2018;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
437246;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Jerome Fischer;Brazil;Reserva Natural Palmarí, Rio Javarí, AM;-4.2889;-70.2948;80;call;//xeno-canto.org/437246;https://xeno-canto.org/437246/download;XC437246-Peruvian Warbling Antbird, call, Varzea, 180925-040.mp3;10:00;25/08/2018;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
437245;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Jerome Fischer;Brazil;Reserva Natural Palmarí, Rio Javarí, AM;-4.2889;-70.2948;80;song;//xeno-canto.org/437245;https://xeno-canto.org/437245/download;XC437245-Peruvian Warbling Antbird, song, 180804-025.mp3;08:00;04/08/2018;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
436333;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Guy Kirwan;Brazil;Humaitá, Amazonas;-7.5569;-63.362;80;female, song;//xeno-canto.org/436333;https://xeno-canto.org/436333/download;XC436333-180730_02_Peruvian Warbling Antbird_Novo Horizonte, Humaita, AM, Brazil_29 July 2018.mp3;07:45;29/07/2018;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
435440;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Guy Kirwan;Brazil;Linha C-30, Canutama, AM;-8.3146;-63.8886;90;song;//xeno-canto.org/435440;https://xeno-canto.org/435440/download;XC435440-180731_03_Peruvian Warbling Antbird_Linha 30 N of Porto Velho, RO, Brazil_30 July 2018.mp3;06:30;30/07/2018;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
431670;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Jerome Fischer;Brazil;Reserva Natural Palmarí, Rio Javarí, AM;-4.2889;-70.2948;80;call, male;//xeno-canto.org/431670;https://xeno-canto.org/431670/download;XC431670-Peruvian Warbling Antbird, call male, 180817-019.mp3;09:30;17/08/2018;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
430566;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Jerome Fischer;Brazil;Rio Javarí, AM. Reserva Natural Palmarí;-4.2889;-70.2948;80;male, song;//xeno-canto.org/430566;https://xeno-canto.org/430566/download;XC430566-Peruvian Warbling Antbird.mp3;10:30;04/08/2018;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
427502;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Caio Brito;Brazil;Abunã - Transecto 11 - ME, Porto Velho-RO, Rondônia;-9.62918;-65.455366;115;canto;//xeno-canto.org/427502;https://xeno-canto.org/427502/download;XC427502-Hypocnemis peruviana -Caio Brito-(Porto Velho-RO)-BRITO1298.mp3;06:50;07/11/2015;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
423584;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Felipe Arantes;Brazil;Porto Velho, State of Rondônia;-9.5046;-65.3634;150;song;//xeno-canto.org/423584;https://xeno-canto.org/423584/download;XC423584-Hypocnemis peruviana- RO- Felipe Arantes.mp3;07:00;11/03/2015;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
352095;Hypocnemis;peruviana;;Peruvian Warbling Antbird;GABRIEL LEITE;Brazil;Manacapuru, Amazonas;-3.1604;-60.4035;20;male, song;//xeno-canto.org/352095;https://xeno-canto.org/352095/download;XC352095-Hypocnemis peruviana_Manacapuru_1596.mp3;07:30;21/01/2017;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
332891;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Oscar Campbell;Ecuador;Napo: 'Gareno (Guaponi) Lodge';-1.035;-77.399;360;call;//xeno-canto.org/332891;https://xeno-canto.org/332891/download;XC332891-160707_PeruvianWarblingAntbird_pair_call_GarenoLodge_OC.mp3;16:00;07/07/2016;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
276114;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Jonas Nilsson;Ecuador;Napo: El Para, E of Archidona;-0.95;-77.717;800;call;//xeno-canto.org/276114;https://xeno-canto.org/276114/download;XC276114-Hypocnemis_peruviana53cut8A.mp3;08:00;15/07/2002;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
258480;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;John V. Moore;Ecuador;Sucumbíos: 'La Selva Jungle Lodge', n bank Río Napo;-0.498;-76.373;220;call;//xeno-canto.org/258480;https://xeno-canto.org/258480/download;XC258480-61.062.07.Peruvian_Warbling-Antbird.mp3;?;1993-11-00;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
258479;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;John V. Moore;Ecuador;Napo: Río Hollín 17 road km NE Archidona;-0.894;-77.725;750;calls, duet, song;//xeno-canto.org/258479;https://xeno-canto.org/258479/download;XC258479-61.062.05.Peruvian_Warbling-Antbird.mp3;?;2004-01-00;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
258478;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;John V. Moore;Ecuador;Orellana: 'Tiputini Biodiversity Station';-0.638;-76.149;235;duet;//xeno-canto.org/258478;https://xeno-canto.org/258478/download;XC258478-61.062.04.Peruvian_Warbling-Antbird.mp3;?;1996-05-00;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
258477;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;John V. Moore;Ecuador;Sucumbíos: 'La Selva Jungle Lodge', n bank Río Napo;-0.498;-76.373;220;song;//xeno-canto.org/258477;https://xeno-canto.org/258477/download;XC258477-61.062.02.Peruvian_Warbling-Antbird.mp3;?;1993-03-00;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
258476;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;John V. Moore;Ecuador;Pastaza: Kapawi area, left bank Río Pastaza;-2.54;-76.859;250;song;//xeno-canto.org/258476;https://xeno-canto.org/258476/download;XC258476-61.062.01.Peruvian_Warbling-Antbird.mp3;?;1996-10-00;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
252048;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Jeremy Minns;Brazil;Humaitá, AM. Sítio Boa Fé;-7.7167;-63.0834;60;call;//xeno-canto.org/252048;https://xeno-canto.org/252048/download;XC252048-HYPCAN26.mp3;11:32;31/03/2003;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
249573;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Niels Krabbe;Ecuador;Pastaza: Churunalpi, 5 km N Canelos;-1.542;-77.751;600;song;//xeno-canto.org/249573;https://xeno-canto.org/249573/download;XC249573-Hypocnemis_peruviana10cut1A.mp3;?;13/09/1996;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
249097;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Niels Krabbe;Ecuador;Orellana: 'Maxus' road km 37 (27 km SSE Pompeya);-0.641;-76.461;250;call;//xeno-canto.org/249097;https://xeno-canto.org/249097/download;XC249097-Hypocnemis_peruviana07cut7A.mp3;?;31/10/1994;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
196126;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Leonardo Ordóñez-Delgado;Ecuador;Reserva Maicu, Nangaritza, Zamora Chinchipe;-4.2094;-78.6397;850;song;//xeno-canto.org/196126;https://xeno-canto.org/196126/download;XC196126-22. Hypocnemis peruviana XC.MP3;08:30;02/08/2014;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
194446;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Leonardo Ordóñez-Delgado;Ecuador;Reserva Maicu, Nangaritza, Zamora Chinchipe;-4.2094;-78.6397;850;song;//xeno-canto.org/194446;https://xeno-canto.org/194446/download;XC194446-30. Hypocnemis peruviana XC.MP3;07:00;15/07/2014;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
194445;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Leonardo Ordóñez-Delgado;Ecuador;Reserva Maicu, Nangaritza, Zamora Chinchipe;-4.2094;-78.6397;850;song;//xeno-canto.org/194445;https://xeno-canto.org/194445/download;XC194445-8. Hypocnemis peruviana XC.MP3;06:30;14/07/2014;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
187720;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Fabrice Schmitt;Peru;San Lorenzo, Loreto;-4.7671;-76.525;160;song;//xeno-canto.org/187720;https://xeno-canto.org/187720/download;XC187720-Peruvian Warbling-antbird_SanLorenzo_Pe_11jun2013_FSchmitt.mp3;07:30;11/06/2013;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
178582;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Leonardo Ordóñez-Delgado;Ecuador;ACM Riberas del Zamora, Limón Indanza, Morona Santiago;-3.0936;-78.3951;1100;song;//xeno-canto.org/178582;https://xeno-canto.org/178582/download;XC178582-4. Hypocnemis peruviana XC.MP3;17:30;27/03/2014;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
178581;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Leonardo Ordóñez-Delgado;Ecuador;ACM Riberas del Zamora, Limón Indanza, Morona Santiago;-3.0936;-78.3951;1100;call;//xeno-canto.org/178581;https://xeno-canto.org/178581/download;XC178581-3. Hypocnemis peruviana XC.MP3;17:30;27/03/2014;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
178580;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Leonardo Ordóñez-Delgado;Ecuador;ACM Riberas del Zamora, Limón Indanza, Morona Santiago;-3.0936;-78.3951;1100;call;//xeno-canto.org/178580;https://xeno-canto.org/178580/download;XC178580-2. Hypocnemis peruviana XC.MP3;17:30;27/03/2014;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
171111;Hypocnemis;peruviana;peruviana;Peruvian Warbling Antbird;Bruno Lima;Brazil;Manaus, Amazonas;-2.6007;-59.9242;130;call, female, male, song;//xeno-canto.org/171111;https://xeno-canto.org/171111/download;XC171111-Hypocnemis peruviana Manacapuru-MA.mp3;11:00;04/03/2014;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
166773;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Leonardo Ordóñez-Delgado;Ecuador;ACM Riberas del Zamora, Limón Indanza, Morona Santiago;-3.0936;-78.3951;800;song;//xeno-canto.org/166773;https://xeno-canto.org/166773/download;XC166773-5. Hypocnemis peruviana XC.MP3;16:30;22/01/2014;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
166771;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Leonardo Ordóñez-Delgado;Ecuador;ACM Riberas del Zamora, Limón Indanza, Morona Santiago;-3.0936;-78.3951;800;song;//xeno-canto.org/166771;https://xeno-canto.org/166771/download;XC166771-4.1 Hypocnemis peruviana XC.MP3;16:30;22/01/2014;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
158118;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Hans Matheve;Peru;Aguas Verdes;-5.6844;-77.6251;1100;song;//xeno-canto.org/158118;https://xeno-canto.org/158118/download;XC158118-Peruvian Warbling-Antbird (song, Peru, Aguas Verdes, jan2011, 1).MP3;?;01/01/2011;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
158117;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Hans Matheve;Peru;Morro de Calzada;-6.025;-77.0434;1000;song;//xeno-canto.org/158117;https://xeno-canto.org/158117/download;XC158117-Peruvian Warbling Antbird (ssp saturata, song, Peru, Morro de Calzada, jan2011, 2).MP3;?;04/01/2011;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
151911;Hypocnemis;peruviana;;Peruvian Warbling Antbird;GABRIEL LEITE;Brazil;Rio Branco, Acre;-10.0446;-67.5989;170;male, song;//xeno-canto.org/151911;https://xeno-canto.org/151911/download;XC151911-Hypocnemis peruviana_Catuaba_1146.mp3;09:30;10/10/2013;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
148550;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Glauco Kohler;Brazil;Manacapuru, Amazonas;-3.2062;-60.1781;40;song;//xeno-canto.org/148550;https://xeno-canto.org/148550/download;XC148550-Hypocnemis peruviana Manacapuru 21 09 2013.mp3;08:00;21/09/2013;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
144498;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Dan Lane;Peru;Morro de Calzada, San Martin;-6.0295;-77.0459;900;call, song;//xeno-canto.org/144498;https://xeno-canto.org/144498/download;XC144498-Hypocnemis peruvianus130627_T188.mp3;09:00;27/06/2013;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
102545;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Fabrice Schmitt;Peru;Manu Wildlife Center;-12.3501;-70.7001;250;call, song;//xeno-canto.org/102545;https://xeno-canto.org/102545/download;Peruvian Warbling-antbird_MWC_4ago10_FS_2.mp3;10:00 AM;04/08/2010;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
102544;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Fabrice Schmitt;Peru;Manu Wildlife Center;-12.3501;-70.7001;250;contact call;//xeno-canto.org/102544;https://xeno-canto.org/102544/download;Peruvian Warbling-antbird_call_MWC_4ago10_FS.mp3;10:00 AM;04/08/2010;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
77604;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Tayler Brooks;Ecuador;El Para, east of Archidona, Napo;-0.952;-77.7314;750;Song;//xeno-canto.org/77604;https://xeno-canto.org/77604/download;PeruvianWarbling-AntbirdSong-ElPara.mp3;08:40;24/01/2011;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
77025;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Tayler Brooks;Ecuador;Yasuní Research Station, Parque Nacional Yasuní, Orellana;-0.6742;-76.3978;280;Song;//xeno-canto.org/77025;https://xeno-canto.org/77025/download;PeruvianWarbling-AntbirdSong.mp3;07:20;07/01/2011;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
73701;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Joseph Tobias and Nathalie Seddon;Brazil;?;;;?;song;//xeno-canto.org/73701;https://xeno-canto.org/73701/download;Hypocnemis_peruviana__pair_10_07h57__T2119.mp3;?:?;15/04/2009;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
72569;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Andrew Spencer;Ecuador;El Para, east of Archidona, Napo;-0.952;-77.7314;750;call;//xeno-canto.org/72569;https://xeno-canto.org/72569/download;Peruvian Warbling-Antbird2011-1-24-2.mp3;11:00;24/01/2011;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
72568;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Andrew Spencer;Ecuador;El Para, east of Archidona, Napo;-0.952;-77.7314;750;song;//xeno-canto.org/72568;https://xeno-canto.org/72568/download;Peruvian Warbling-Antbird2011-1-24-1.mp3;11:00;24/01/2011;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
38985;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Frank Lambert;Peru;Tierra Blanca, Loreto ;-4.2823;-77.2406;150;song/duet;//xeno-canto.org/38985;https://xeno-canto.org/38985/download;ABPeruvianWarbling RioMorona (2).mp3;09:00;14/05/2008;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
38984;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Frank Lambert;Peru;Tierra Blanca, Loreto ;-4.2823;-77.2406;150;song;//xeno-canto.org/38984;https://xeno-canto.org/38984/download;ABPeruvianWarbling RioMorona.mp3;10:00;13/05/2008;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
34668;Hypocnemis;peruviana;saturata;Peruvian Warbling Antbird;Nick Athanas;Peru;Tierra Blanca, Loreto ;-4.2823;-77.2406;150;call;//xeno-canto.org/34668;https://xeno-canto.org/34668/download;R09_1522-Peruvian-Warbling-Antbird.mp3;08:28;14/05/2008;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
34356;Hypocnemis;peruviana;saturata?;Peruvian Warbling Antbird;David Geale;Peru;Sabalillo, Loreto;-3.36611;-72.28917;100;Song;//xeno-canto.org/34356;https://xeno-canto.org/34356/download;hypper03.mp3;09:45;29/04/2009;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
34355;Hypocnemis;peruviana;saturata?;Peruvian Warbling Antbird;David Geale;Peru;Sabalillo, Loreto;-3.36611;-72.28917;100;Call;//xeno-canto.org/34355;https://xeno-canto.org/34355/download;hypper02.mp3;09:40;29/04/2009;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
27847;Hypocnemis;peruviana;;Peruvian Warbling Antbird;David Edwards;Peru;Sabalillo, Loreto;-3.36611;-72.28917;100;song;//xeno-canto.org/27847;https://xeno-canto.org/27847/download;PeruvianWarbling-AntbirdEdwards.mp3;?:?;2006-08-00;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
23450;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Paul Donahue;Peru;Manu Wildlife Centre, Madre de Dios ;-12.3992;-70.702;?;song;//xeno-canto.org/23450;https://xeno-canto.org/23450/download;Hypocnemis cantator peruviana-PKD212:01.mp3;16:43;31/07/2000;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
23236;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Paul Donahue;Peru;Manu Wildlife Centre, Madre de Dios ;-12.3992;-70.702;?;song;//xeno-canto.org/23236;https://xeno-canto.org/23236/download;Hypocnemis cantator peruviana-PKD21003.mp3;09:55;26/06/2000;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
11984;Hypocnemis;peruviana;;Peruvian Warbling Antbird;Frank Lambert;Peru;1km from Nanay River, near Mishana;-3.890031;-73.495402;100;song;//xeno-canto.org/11984;https://xeno-canto.org/11984/download;WarbAntBd-Nanay-FL.mp3;?;25/01/2006;Hypocnemis peruviana;Alapi de Taczanowski;61;129;60.0;61.0;Passeriformes;Thamnophilidae;Hypocnemis
705478;Hypocnemis;subflava;;Yellow-breasted Warbling Antbird;Fernando Igor de Godoy;Brazil;Manoel Urbano, State of Acre;-8.9293;-69.0886;240;song;//xeno-canto.org/705478;https://xeno-canto.org/705478/download;XC705478-02697 Hypocnemis subflava (song) UPA02_SeringalMacapa_Pauini_AM_260617_FIG.mp3;07:00;26/06/2017;Hypocnemis subflava;Alapi soufr¶?;15;179;15.0;15.0;Passeriformes;Thamnophilidae;Hypocnemis
685657;Hypocnemis;subflava;;Yellow-breasted Warbling Antbird;Jacob Wijpkema;Bolivia;Bolpebra (near  Centro), Nicolas Suarez, Departamento de Pando;-10.969;-69.4872;280;call, female, male;//xeno-canto.org/685657;https://xeno-canto.org/685657/download;XC685657-211007_3993.mp3;17:32;07/10/2021;Hypocnemis subflava;Alapi soufr¶?;15;179;15.0;15.0;Passeriformes;Thamnophilidae;Hypocnemis
